Longitude,Latitude,Pixel,Scan
230.330358,-89.6124196,10800,50200
230.458644,-89.6123179,10900,50200
230.586881,-89.6122142,11000,50200
230.715069,-89.6121086,11100,50200
230.843207,-89.612001,11200,50200
230.971293,-89.6118915,11300,50200
231.099325,-89.61178,11400,50200
231.227303,-89.6116665,11500,50200
231.355225,-89.6115511,11600,50200
231.48309,-89.6114337,11700,50200
231.610898,-89.6113144,11800,50200
231.738645,-89.6111931,11900,50200
231.865056,-89.6110711,11999,50200
216.448451,-89.6127136,0,50300
216.574619,-89.6128216,100,50300
216.700877,-89.6129277,200,50300
216.827223,-89.6130319,300,50300
216.953655,-89.6131343,400,50300
217.080173,-89.6132349,500,50300
217.206775,-89.6133335,600,50300
217.333461,-89.6134303,700,50300
217.460229,-89.6135251,800,50300
217.587077,-89.6136181,900,50300
217.714006,-89.6137093,1000,50300
217.841013,-89.6137985,1100,50300
217.968097,-89.6138858,1200,50300
218.095258,-89.6139713,1300,50300
218.222494,-89.6140549,1400,50300
218.349804,-89.6141365,1500,50300
218.477186,-89.6142163,1600,50300
218.60464,-89.6142942,1700,50300
218.732164,-89.6143701,1800,50300
218.859757,-89.6144442,1900,50300
218.987418,-89.6145164,2000,50300
219.115146,-89.6145866,2100,50300
219.242939,-89.614655,2200,50300
219.370797,-89.6147214,2300,50300
219.498717,-89.614786,2400,50300
219.626699,-89.6148486,2500,50300
219.754742,-89.6149093,2600,50300
219.882843,-89.6149681,2700,50300
220.011003,-89.6150249,2800,50300
220.13922,-89.6150799,2900,50300
220.267492,-89.6151329,3000,50300
220.395819,-89.615184,3100,50300
220.524198,-89.6152331,3200,50300
220.65263,-89.6152804,3300,50300
220.781112,-89.6153257,3400,50300
220.909643,-89.6153691,3500,50300
221.038222,-89.6154105,3600,50300
221.166848,-89.61545,3700,50300
221.295519,-89.6154876,3800,50300
221.424234,-89.6155233,3900,50300
221.552993,-89.615557,4000,50300
221.681793,-89.6155887,4100,50300
221.810633,-89.6156186,4200,50300
221.939512,-89.6156464,4300,50300
222.068429,-89.6156724,4400,50300
222.197383,-89.6156964,4500,50300
222.326372,-89.6157184,4600,50300
222.455394,-89.6157385,4700,50300
222.584449,-89.6157567,4800,50300
222.713536,-89.6157729,4900,50300
222.842652,-89.6157871,5000,50300
222.971797,-89.6157994,5100,50300
223.10097,-89.6158098,5200,50300
223.230168,-89.6158181,5300,50300
223.359392,-89.6158246,5400,50300
223.488638,-89.6158291,5500,50300
223.617907,-89.6158316,5600,50300
223.747197,-89.6158321,5700,50300
223.876506,-89.6158307,5800,50300
224.005834,-89.6158274,5900,50300
224.135178,-89.6158221,6000,50300
224.264538,-89.6158148,6100,50300
224.393912,-89.6158055,6200,50300
224.523299,-89.6157943,6300,50300
224.652698,-89.6157812,6400,50300
224.782107,-89.615766,6500,50300
224.911525,-89.6157489,6600,50300
225.040951,-89.6157299,6700,50300
225.170383,-89.6157089,6800,50300
225.29982,-89.6156859,6900,50300
225.42926,-89.6156609,7000,50300
225.558703,-89.615634,7100,50300
225.688147,-89.6156051,7200,50300
225.817591,-89.6155742,7300,50300
225.947034,-89.6155413,7400,50300
226.076473,-89.6155065,7500,50300
226.205908,-89.6154697,7600,50300
226.335338,-89.615431,7700,50300
226.46476,-89.6153903,7800,50300
226.594175,-89.6153476,7900,50300
226.72358,-89.6153029,8000,50300
226.852974,-89.6152563,8100,50300
226.982356,-89.6152077,8200,50300
227.111724,-89.6151571,8300,50300
227.241078,-89.6151045,8400,50300
227.370415,-89.61505,8500,50300
227.499735,-89.6149935,8600,50300
227.629037,-89.614935,8700,50300
227.758318,-89.6148746,8800,50300
227.887578,-89.6148122,8900,50300
228.016815,-89.6147478,9000,50300
228.146028,-89.6146814,9100,50300
228.275216,-89.6146131,9200,50300
228.404378,-89.6145428,9300,50300
228.533511,-89.6144705,9400,50300
228.662615,-89.6143963,9500,50300
228.791689,-89.61432,9600,50300
228.920731,-89.6142418,9700,50300
229.04974,-89.6141617,9800,50300
229.178714,-89.6140795,9900,50300
229.307653,-89.6139954,10000,50300
229.436554,-89.6139094,10100,50300
229.565418,-89.6138213,10200,50300
229.694241,-89.6137313,10300,50300
229.823024,-89.6136393,10400,50300
229.951765,-89.6135454,10500,50300
230.080462,-89.6134495,10600,50300
230.209115,-89.6133516,10700,50300
230.337722,-89.6132517,10800,50300
230.466281,-89.6131499,10900,50300
230.594792,-89.6130461,11000,50300
230.723254,-89.6129404,11100,50300
230.851664,-89.6128327,11200,50300
230.980022,-89.612723,11300,50300
231.108326,-89.6126114,11400,50300
231.236575,-89.6124978,11500,50300
231.364769,-89.6123822,11600,50300
231.492905,-89.6122647,11700,50300
231.620983,-89.6121452,11800,50300
231.749,-89.6120238,11900,50300
231.875678,-89.6119016,11999,50300
216.426008,-89.6135334,0,50400
216.552437,-89.6136417,100,50400
216.678957,-89.6137481,200,50400
216.805565,-89.6138527,300,50400
216.93226,-89.6139554,400,50400
217.059041,-89.6140562,500,50400
217.185907,-89.6141552,600,50400
217.312857,-89.6142523,700,50400
217.439889,-89.6143475,800,50400
217.567003,-89.6144408,900,50400
217.694198,-89.6145322,1000,50400
217.821471,-89.6146217,1100,50400
217.948822,-89.6147093,1200,50400
218.07625,-89.6147951,1300,50400
218.203754,-89.6148789,1400,50400
218.331332,-89.6149609,1500,50400
218.458983,-89.6150409,1600,50400
218.586706,-89.6151191,1700,50400
218.714499,-89.6151953,1800,50400
218.842363,-89.6152696,1900,50400
218.970294,-89.6153421,2000,50400
219.098292,-89.6154126,2100,50400
219.226357,-89.6154812,2200,50400
219.354486,-89.6155479,2300,50400
219.482678,-89.6156126,2400,50400
219.610933,-89.6156755,2500,50400
219.739248,-89.6157364,2600,50400
219.867623,-89.6157954,2700,50400
219.996056,-89.6158525,2800,50400
220.124547,-89.6159077,2900,50400
220.253093,-89.6159609,3000,50400
220.381694,-89.6160122,3100,50400
220.510349,-89.6160616,3200,50400
220.639055,-89.6161091,3300,50400
220.767812,-89.6161546,3400,50400
220.896619,-89.6161982,3500,50400
221.025474,-89.6162398,3600,50400
221.154377,-89.6162795,3700,50400
221.283324,-89.6163173,3800,50400
221.412317,-89.6163531,3900,50400
221.541352,-89.616387,4000,50400
221.67043,-89.6164189,4100,50400
221.799547,-89.6164489,4200,50400
221.928705,-89.6164769,4300,50400
222.0579,-89.616503,4400,50400
222.187132,-89.6165272,4500,50400
222.316399,-89.6165494,4600,50400
222.4457,-89.6165696,4700,50400
222.575034,-89.6165879,4800,50400
222.7044,-89.6166043,4900,50400
222.833796,-89.6166187,5000,50400
222.96322,-89.6166311,5100,50400
223.092672,-89.6166416,5200,50400
223.222151,-89.6166501,5300,50400
223.351654,-89.6166566,5400,50400
223.481181,-89.6166612,5500,50400
223.61073,-89.6166638,5600,50400
223.7403,-89.6166645,5700,50400
223.86989,-89.6166632,5800,50400
223.999498,-89.61666,5900,50400
224.129123,-89.6166547,6000,50400
224.258763,-89.6166475,6100,50400
224.388418,-89.6166384,6200,50400
224.518086,-89.6166273,6300,50400
224.647766,-89.6166142,6400,50400
224.777456,-89.6165991,6500,50400
224.907155,-89.6165821,6600,50400
225.036862,-89.6165631,6700,50400
225.166575,-89.6165421,6800,50400
225.296293,-89.6165192,6900,50400
225.426015,-89.6164943,7000,50400
225.555739,-89.6164674,7100,50400
225.685464,-89.6164385,7200,50400
225.815189,-89.6164077,7300,50400
225.944913,-89.6163749,7400,50400
226.074633,-89.6163401,7500,50400
226.204349,-89.6163033,7600,50400
226.33406,-89.6162646,7700,50400
226.463763,-89.6162239,7800,50400
226.593458,-89.6161812,7900,50400
226.723144,-89.6161366,8000,50400
226.852819,-89.6160899,8100,50400
226.982481,-89.6160413,8200,50400
227.11213,-89.6159907,8300,50400
227.241764,-89.6159382,8400,50400
227.371382,-89.6158836,8500,50400
227.500982,-89.6158271,8600,50400
227.630564,-89.6157686,8700,50400
227.760125,-89.6157082,8800,50400
227.889664,-89.6156457,8900,50400
228.019181,-89.6155813,9000,50400
228.148674,-89.6155149,9100,50400
228.278141,-89.6154465,9200,50400
228.407581,-89.6153762,9300,50400
228.536993,-89.6153038,9400,50400
228.666376,-89.6152295,9500,50400
228.795728,-89.6151532,9600,50400
228.925048,-89.615075,9700,50400
229.054335,-89.6149948,9800,50400
229.183587,-89.6149126,9900,50400
229.312803,-89.6148284,10000,50400
229.441982,-89.6147422,10100,50400
229.571122,-89.6146541,10200,50400
229.700222,-89.614564,10300,50400
229.829282,-89.6144719,10400,50400
229.958298,-89.6143779,10500,50400
230.087272,-89.6142819,10600,50400
230.2162,-89.6141839,10700,50400
230.345082,-89.6140839,10800,50400
230.473916,-89.613982,10900,50400
230.602701,-89.6138781,11000,50400
230.731437,-89.6137722,11100,50400
230.860121,-89.6136644,11200,50400
230.988752,-89.6135546,11300,50400
231.117329,-89.6134428,11400,50400
231.245852,-89.6133291,11500,50400
231.374317,-89.6132133,11600,50400
231.502725,-89.6130957,11700,50400
231.631075,-89.6129761,11800,50400
231.759364,-89.6128545,11900,50400
231.886309,-89.6127322,11999,50400
216.403445,-89.6143531,0,50500
216.530137,-89.6144617,100,50500
216.65692,-89.6145685,200,50500
216.783791,-89.6146734,300,50500
216.910749,-89.6147764,400,50500
217.037795,-89.6148776,500,50500
217.164926,-89.6149768,600,50500
217.292141,-89.6150742,700,50500
217.41944,-89.6151697,800,50500
217.54682,-89.6152633,900,50500
217.674281,-89.615355,1000,50500
217.801822,-89.6154449,1100,50500
217.929441,-89.6155328,1200,50500
218.057137,-89.6156188,1300,50500
218.18491,-89.615703,1400,50500
218.312757,-89.6157852,1500,50500
218.440678,-89.6158655,1600,50500
218.568671,-89.6159439,1700,50500
218.696735,-89.6160204,1800,50500
218.824869,-89.616095,1900,50500
218.953072,-89.6161677,2000,50500
219.081343,-89.6162385,2100,50500
219.209679,-89.6163073,2200,50500
219.338081,-89.6163743,2300,50500
219.466546,-89.6164393,2400,50500
219.595074,-89.6165024,2500,50500
219.723663,-89.6165635,2600,50500
219.852313,-89.6166228,2700,50500
219.981021,-89.6166801,2800,50500
220.109786,-89.6167355,2900,50500
220.238608,-89.616789,3000,50500
220.367484,-89.6168405,3100,50500
220.496415,-89.6168901,3200,50500
220.625398,-89.6169377,3300,50500
220.754432,-89.6169834,3400,50500
220.883515,-89.6170272,3500,50500
221.012648,-89.6170691,3600,50500
221.141827,-89.6171089,3700,50500
221.271053,-89.6171469,3800,50500
221.400323,-89.6171829,3900,50500
221.529637,-89.617217,4000,50500
221.658993,-89.6172491,4100,50500
221.78839,-89.6172792,4200,50500
221.917826,-89.6173075,4300,50500
222.047301,-89.6173337,4400,50500
222.176812,-89.617358,4500,50500
222.306359,-89.6173804,4600,50500
222.43594,-89.6174008,4700,50500
222.565555,-89.6174192,4800,50500
222.695201,-89.6174357,4900,50500
222.824877,-89.6174502,5000,50500
222.954582,-89.6174628,5100,50500
223.084315,-89.6174734,5200,50500
223.214074,-89.617482,5300,50500
223.343859,-89.6174887,5400,50500
223.473667,-89.6174934,5500,50500
223.603498,-89.6174961,5600,50500
223.733349,-89.6174969,5700,50500
223.863221,-89.6174957,5800,50500
223.99311,-89.6174926,5900,50500
224.123017,-89.6174874,6000,50500
224.25294,-89.6174803,6100,50500
224.382877,-89.6174713,6200,50500
224.512827,-89.6174602,6300,50500
224.642789,-89.6174472,6400,50500
224.772761,-89.6174322,6500,50500
224.902742,-89.6174152,6600,50500
225.032732,-89.6173963,6700,50500
225.162727,-89.6173754,6800,50500
225.292727,-89.6173525,6900,50500
225.422732,-89.6173277,7000,50500
225.552738,-89.6173008,7100,50500
225.682746,-89.617272,7200,50500
225.812753,-89.6172412,7300,50500
225.942759,-89.6172084,7400,50500
226.072761,-89.6171737,7500,50500
226.20276,-89.617137,7600,50500
226.332753,-89.6170982,7700,50500
226.462738,-89.6170576,7800,50500
226.592716,-89.6170149,7900,50500
226.722683,-89.6169702,8000,50500
226.85264,-89.6169236,8100,50500
226.982584,-89.616875,8200,50500
227.112515,-89.6168244,8300,50500
227.24243,-89.6167718,8400,50500
227.37233,-89.6167173,8500,50500
227.502211,-89.6166608,8600,50500
227.632074,-89.6166022,8700,50500
227.761916,-89.6165418,8800,50500
227.891736,-89.6164793,8900,50500
228.021534,-89.6164148,9000,50500
228.151307,-89.6163484,9100,50500
228.281054,-89.61628,9200,50500
228.410775,-89.6162096,9300,50500
228.540467,-89.6161372,9400,50500
228.67013,-89.6160628,9500,50500
228.799761,-89.6159865,9600,50500
228.929361,-89.6159082,9700,50500
229.058926,-89.6158279,9800,50500
229.188457,-89.6157456,9900,50500
229.317952,-89.6156613,10000,50500
229.447409,-89.6155751,10100,50500
229.576827,-89.6154869,10200,50500
229.706206,-89.6153967,10300,50500
229.835542,-89.6153045,10400,50500
229.964837,-89.6152104,10500,50500
230.094087,-89.6151143,10600,50500
230.223291,-89.6150162,10700,50500
230.35245,-89.6149161,10800,50500
230.48156,-89.6148141,10900,50500
230.610621,-89.61471,11000,50500
230.739632,-89.6146041,11100,50500
230.868591,-89.6144961,11200,50500
230.997497,-89.6143862,11300,50500
231.126348,-89.6142743,11400,50500
231.255145,-89.6141604,11500,50500
231.383884,-89.6140445,11600,50500
231.512565,-89.6139267,11700,50500
231.641187,-89.6138069,11800,50500
231.769748,-89.6136852,11900,50500
231.896963,-89.6135627,11999,50500
216.380746,-89.6151727,0,50600
216.507702,-89.6152817,100,50600
216.634747,-89.6153888,200,50600
216.761883,-89.615494,300,50600
216.889107,-89.6155974,400,50600
217.016417,-89.6156989,500,50600
217.143814,-89.6157984,600,50600
217.271296,-89.6158961,700,50600
217.398861,-89.6159919,800,50600
217.526509,-89.6160859,900,50600
217.654238,-89.6161779,1000,50600
217.782048,-89.616268,1100,50600
217.909936,-89.6163562,1200,50600
218.037902,-89.6164425,1300,50600
218.165944,-89.6165269,1400,50600
218.294061,-89.6166095,1500,50600
218.422253,-89.6166901,1600,50600
218.550517,-89.6167687,1700,50600
218.678853,-89.6168455,1800,50600
218.80726,-89.6169204,1900,50600
218.935735,-89.6169933,2000,50600
219.064279,-89.6170644,2100,50600
219.192889,-89.6171335,2200,50600
219.321564,-89.6172006,2300,50600
219.450304,-89.6172659,2400,50600
219.579106,-89.6173292,2500,50600
219.707971,-89.6173907,2600,50600
219.836895,-89.6174501,2700,50600
219.965879,-89.6175077,2800,50600
220.094921,-89.6175633,2900,50600
220.224019,-89.617617,3000,50600
220.353172,-89.6176687,3100,50600
220.48238,-89.6177185,3200,50600
220.61164,-89.6177664,3300,50600
220.740952,-89.6178123,3400,50600
220.870314,-89.6178563,3500,50600
220.999724,-89.6178983,3600,50600
221.129183,-89.6179384,3700,50600
221.258687,-89.6179765,3800,50600
221.388237,-89.6180127,3900,50600
221.51783,-89.618047,4000,50600
221.647466,-89.6180793,4100,50600
221.777143,-89.6181096,4200,50600
221.906859,-89.618138,4300,50600
222.036614,-89.6181644,4400,50600
222.166406,-89.6181889,4500,50600
222.296234,-89.6182114,4600,50600
222.426097,-89.6182319,4700,50600
222.555993,-89.6182505,4800,50600
222.68592,-89.6182671,4900,50600
222.815878,-89.6182818,5000,50600
222.945865,-89.6182945,5100,50600
223.07588,-89.6183052,5200,50600
223.205922,-89.618314,5300,50600
223.335989,-89.6183208,5400,50600
223.466079,-89.6183256,5500,50600
223.596193,-89.6183284,5600,50600
223.726327,-89.6183293,5700,50600
223.856481,-89.6183282,5800,50600
223.986654,-89.6183252,5900,50600
224.116844,-89.6183201,6000,50600
224.24705,-89.6183131,6100,50600
224.37727,-89.6183041,6200,50600
224.507504,-89.6182932,6300,50600
224.637749,-89.6182803,6400,50600
224.768005,-89.6182653,6500,50600
224.89827,-89.6182484,6600,50600
225.028542,-89.6182296,6700,50600
225.158821,-89.6182087,6800,50600
225.289105,-89.6181859,6900,50600
225.419393,-89.6181611,7000,50600
225.549683,-89.6181343,7100,50600
225.679975,-89.6181055,7200,50600
225.810265,-89.6180748,7300,50600
225.940555,-89.618042,7400,50600
226.070841,-89.6180073,7500,50600
226.201123,-89.6179706,7600,50600
226.331399,-89.6179319,7700,50600
226.461668,-89.6178913,7800,50600
226.591929,-89.6178486,7900,50600
226.722179,-89.617804,8000,50600
226.852419,-89.6177573,8100,50600
226.982647,-89.6177087,8200,50600
227.11286,-89.6176581,8300,50600
227.243058,-89.6176056,8400,50600
227.37324,-89.617551,8500,50600
227.503405,-89.6174945,8600,50600
227.633549,-89.6174359,8700,50600
227.763674,-89.6173754,8800,50600
227.893777,-89.6173129,8900,50600
228.023856,-89.6172484,9000,50600
228.153911,-89.6171819,9100,50600
228.28394,-89.6171135,9200,50600
228.413942,-89.617043,9300,50600
228.543915,-89.6169706,9400,50600
228.673859,-89.6168962,9500,50600
228.803771,-89.6168198,9600,50600
228.933651,-89.6167414,9700,50600
229.063497,-89.616661,9800,50600
229.193308,-89.6165787,9900,50600
229.323083,-89.6164944,10000,50600
229.45282,-89.616408,10100,50600
229.582517,-89.6163197,10200,50600
229.712175,-89.6162295,10300,50600
229.84179,-89.6161372,10400,50600
229.971363,-89.616043,10500,50600
230.100891,-89.6159468,10600,50600
230.230374,-89.6158486,10700,50600
230.359809,-89.6157484,10800,50600
230.489197,-89.6156462,10900,50600
230.618535,-89.6155421,11000,50600
230.747822,-89.615436,11100,50600
230.877057,-89.6153279,11200,50600
231.006239,-89.6152178,11300,50600
231.135366,-89.6151058,11400,50600
231.264437,-89.6149918,11500,50600
231.393452,-89.6148758,11600,50600
231.522407,-89.6147578,11700,50600
231.651303,-89.6146379,11800,50600
231.780138,-89.614516,11900,50600
231.907623,-89.6143934,11999,50600
216.357696,-89.6159923,0,50700
216.484915,-89.6161016,100,50700
216.612226,-89.6162091,200,50700
216.739626,-89.6163146,300,50700
216.867116,-89.6164183,400,50700
216.994693,-89.6165201,500,50700
217.122357,-89.61662,600,50700
217.250106,-89.616718,700,50700
217.377939,-89.6168141,800,50700
217.505856,-89.6169084,900,50700
217.633854,-89.6170007,1000,50700
217.761933,-89.6170911,1100,50700
217.890091,-89.6171796,1200,50700
218.018327,-89.6172662,1300,50700
218.14664,-89.6173509,1400,50700
218.275029,-89.6174337,1500,50700
218.403493,-89.6175146,1600,50700
218.532029,-89.6175936,1700,50700
218.660638,-89.6176706,1800,50700
218.789318,-89.6177458,1900,50700
218.918067,-89.617819,2000,50700
219.046884,-89.6178903,2100,50700
219.175769,-89.6179596,2200,50700
219.30472,-89.6180271,2300,50700
219.433734,-89.6180926,2400,50700
219.562813,-89.6181562,2500,50700
219.691953,-89.6182178,2600,50700
219.821154,-89.6182775,2700,50700
219.950415,-89.6183353,2800,50700
220.079734,-89.6183912,2900,50700
220.209109,-89.6184451,3000,50700
220.338541,-89.618497,3100,50700
220.468027,-89.6185471,3200,50700
220.597565,-89.6185951,3300,50700
220.727156,-89.6186413,3400,50700
220.856797,-89.6186854,3500,50700
220.986488,-89.6187277,3600,50700
221.116226,-89.618768,3700,50700
221.246011,-89.6188063,3800,50700
221.375841,-89.6188427,3900,50700
221.505715,-89.6188771,4000,50700
221.635631,-89.6189096,4100,50700
221.765589,-89.6189401,4200,50700
221.895587,-89.6189686,4300,50700
222.025624,-89.6189952,4400,50700
222.155698,-89.6190198,4500,50700
222.285808,-89.6190425,4600,50700
222.415953,-89.6190632,4700,50700
222.546131,-89.619082,4800,50700
222.676342,-89.6190987,4900,50700
222.806583,-89.6191135,5000,50700
222.936853,-89.6191264,5100,50700
223.067152,-89.6191372,5200,50700
223.197477,-89.6191461,5300,50700
223.327827,-89.619153,5400,50700
223.458202,-89.619158,5500,50700
223.588599,-89.6191609,5600,50700
223.719017,-89.6191619,5700,50700
223.849456,-89.619161,5800,50700
223.979913,-89.619158,5900,50700
224.110387,-89.6191531,6000,50700
224.240877,-89.6191462,6100,50700
224.371382,-89.6191373,6200,50700
224.5019,-89.6191264,6300,50700
224.63243,-89.6191135,6400,50700
224.762971,-89.6190987,6500,50700
224.893521,-89.6190819,6600,50700
225.024078,-89.6190631,6700,50700
225.154642,-89.6190423,6800,50700
225.285211,-89.6190195,6900,50700
225.415784,-89.6189948,7000,50700
225.546359,-89.618968,7100,50700
225.676935,-89.6189393,7200,50700
225.807511,-89.6189086,7300,50700
225.938085,-89.6188759,7400,50700
226.068656,-89.6188412,7500,50700
226.199222,-89.6188046,7600,50700
226.329783,-89.6187659,7700,50700
226.460337,-89.6187252,7800,50700
226.590882,-89.6186826,7900,50700
226.721418,-89.618638,8000,50700
226.851942,-89.6185914,8100,50700
226.982454,-89.6185428,8200,50700
227.112952,-89.6184922,8300,50700
227.243434,-89.6184396,8400,50700
227.3739,-89.618385,8500,50700
227.504348,-89.6183285,8600,50700
227.634777,-89.6182699,8700,50700
227.765185,-89.6182094,8800,50700
227.895571,-89.6181468,8900,50700
228.025934,-89.6180823,9000,50700
228.156272,-89.6180158,9100,50700
228.286584,-89.6179473,9200,50700
228.416869,-89.6178768,9300,50700
228.547124,-89.6178044,9400,50700
228.67735,-89.6177299,9500,50700
228.807545,-89.6176534,9600,50700
228.937707,-89.617575,9700,50700
229.067835,-89.6174946,9800,50700
229.197927,-89.6174122,9900,50700
229.327983,-89.6173278,10000,50700
229.458,-89.6172414,10100,50700
229.587979,-89.617153,10200,50700
229.717917,-89.6170626,10300,50700
229.847812,-89.6169703,10400,50700
229.977665,-89.6168759,10500,50700
230.107472,-89.6167796,10600,50700
230.237234,-89.6166813,10700,50700
230.366949,-89.616581,10800,50700
230.496615,-89.6164788,10900,50700
230.626231,-89.6163745,11000,50700
230.755796,-89.6162683,11100,50700
230.885309,-89.6161601,11200,50700
231.014768,-89.6160499,11300,50700
231.144172,-89.6159377,11400,50700
231.27352,-89.6158236,11500,50700
231.40281,-89.6157074,11600,50700
231.532041,-89.6155893,11700,50700
231.661212,-89.6154692,11800,50700
231.790322,-89.6153472,11900,50700
231.918079,-89.6152244,11999,50700
216.334547,-89.6168118,0,50800
216.462032,-89.6169215,100,50800
216.589608,-89.6170293,200,50800
216.717275,-89.6171352,300,50800
216.845031,-89.6172392,400,50800
216.972876,-89.6173413,500,50800
217.100808,-89.6174415,600,50800
217.228826,-89.6175399,700,50800
217.356928,-89.6176363,800,50800
217.485114,-89.6177308,900,50800
217.613382,-89.6178235,1000,50800
217.741731,-89.6179142,1100,50800
217.870161,-89.618003,1200,50800
217.998668,-89.6180899,1300,50800
218.127254,-89.6181749,1400,50800
218.255915,-89.618258,1500,50800
218.384652,-89.6183391,1600,50800
218.513462,-89.6184184,1700,50800
218.642345,-89.6184957,1800,50800
218.771299,-89.6185711,1900,50800
218.900323,-89.6186446,2000,50800
219.029416,-89.6187162,2100,50800
219.158576,-89.6187858,2200,50800
219.287802,-89.6188535,2300,50800
219.417094,-89.6189192,2400,50800
219.546449,-89.6189831,2500,50800
219.675867,-89.619045,2600,50800
219.805345,-89.6191049,2700,50800
219.934884,-89.6191629,2800,50800
220.064481,-89.619219,2900,50800
220.194136,-89.6192731,3000,50800
220.323846,-89.6193253,3100,50800
220.453612,-89.6193756,3200,50800
220.58343,-89.6194239,3300,50800
220.713301,-89.6194702,3400,50800
220.843223,-89.6195146,3500,50800
220.973194,-89.619557,3600,50800
221.103213,-89.6195975,3700,50800
221.233279,-89.619636,3800,50800
221.363391,-89.6196726,3900,50800
221.493547,-89.6197072,4000,50800
221.623746,-89.6197399,4100,50800
221.753986,-89.6197705,4200,50800
221.884267,-89.6197993,4300,50800
222.014587,-89.619826,4400,50800
222.144944,-89.6198508,4500,50800
222.275337,-89.6198736,4600,50800
222.405766,-89.6198945,4700,50800
222.536228,-89.6199134,4800,50800
222.666722,-89.6199303,4900,50800
222.797247,-89.6199453,5000,50800
222.927802,-89.6199582,5100,50800
223.058385,-89.6199692,5200,50800
223.188995,-89.6199782,5300,50800
223.31963,-89.6199853,5400,50800
223.45029,-89.6199904,5500,50800
223.580972,-89.6199934,5600,50800
223.711676,-89.6199946,5700,50800
223.8424,-89.6199937,5800,50800
223.973142,-89.6199908,5900,50800
224.103902,-89.619986,6000,50800
224.234678,-89.6199792,6100,50800
224.365469,-89.6199704,6200,50800
224.496273,-89.6199596,6300,50800
224.627089,-89.6199468,6400,50800
224.757916,-89.6199321,6500,50800
224.888751,-89.6199153,6600,50800
225.019595,-89.6198966,6700,50800
225.150445,-89.6198759,6800,50800
225.2813,-89.6198532,6900,50800
225.412159,-89.6198285,7000,50800
225.54302,-89.6198018,7100,50800
225.673882,-89.6197731,7200,50800
225.804744,-89.6197424,7300,50800
225.935605,-89.6197098,7400,50800
226.066462,-89.6196751,7500,50800
226.197314,-89.6196385,7600,50800
226.328161,-89.6195999,7700,50800
226.459001,-89.6195592,7800,50800
226.589832,-89.6195166,7900,50800
226.720653,-89.619472,8000,50800
226.851463,-89.6194254,8100,50800
226.982261,-89.6193768,8200,50800
227.113044,-89.6193262,8300,50800
227.243812,-89.6192736,8400,50800
227.374563,-89.619219,8500,50800
227.505296,-89.6191625,8600,50800
227.63601,-89.6191039,8700,50800
227.766703,-89.6190433,8800,50800
227.897374,-89.6189808,8900,50800
228.028021,-89.6189162,9000,50800
228.158644,-89.6188497,9100,50800
228.28924,-89.6187812,9200,50800
228.419809,-89.6187106,9300,50800
228.550348,-89.6186381,9400,50800
228.680858,-89.6185636,9500,50800
228.811336,-89.6184871,9600,50800
228.941781,-89.6184086,9700,50800
229.072191,-89.6183281,9800,50800
229.202567,-89.6182456,9900,50800
229.332905,-89.6181611,10000,50800
229.463205,-89.6180747,10100,50800
229.593465,-89.6179862,10200,50800
229.723684,-89.6178958,10300,50800
229.853861,-89.6178033,10400,50800
229.983995,-89.6177089,10500,50800
230.114083,-89.6176125,10600,50800
230.244125,-89.6175141,10700,50800
230.37412,-89.6174137,10800,50800
230.504066,-89.6173113,10900,50800
230.633962,-89.6172069,11000,50800
230.763806,-89.6171006,11100,50800
230.893597,-89.6169923,11200,50800
231.023335,-89.6168819,11300,50800
231.153017,-89.6167696,11400,50800
231.282642,-89.6166553,11500,50800
231.412209,-89.6165391,11600,50800
231.541717,-89.6164208,11700,50800
231.671165,-89.6163006,11800,50800
231.800551,-89.6161784,11900,50800
231.92858,-89.6160555,11999,50800
216.311301,-89.6176313,0,50900
216.439051,-89.6177413,100,50900
216.566895,-89.6178494,200,50900
216.694829,-89.6179557,300,50900
216.822853,-89.61806,400,50900
216.950967,-89.6181624,500,50900
217.079167,-89.618263,600,50900
217.207455,-89.6183617,700,50900
217.335827,-89.6184584,800,50900
217.464284,-89.6185532,900,50900
217.592823,-89.6186462,1000,50900
217.721444,-89.6187372,1100,50900
217.850146,-89.6188263,1200,50900
217.978926,-89.6189135,1300,50900
218.107785,-89.6189988,1400,50900
218.23672,-89.6190822,1500,50900
218.36573,-89.6191636,1600,50900
218.494815,-89.6192432,1700,50900
218.623973,-89.6193208,1800,50900
218.753203,-89.6193964,1900,50900
218.882503,-89.6194702,2000,50900
219.011872,-89.619542,2100,50900
219.141309,-89.6196119,2200,50900
219.270813,-89.6196799,2300,50900
219.400382,-89.6197459,2400,50900
219.530015,-89.6198099,2500,50900
219.659711,-89.6198721,2600,50900
219.789469,-89.6199323,2700,50900
219.919287,-89.6199905,2800,50900
220.049164,-89.6200468,2900,50900
220.179098,-89.6201012,3000,50900
220.309089,-89.6201536,3100,50900
220.439135,-89.6202041,3200,50900
220.569235,-89.6202526,3300,50900
220.699387,-89.6202991,3400,50900
220.82959,-89.6203437,3500,50900
220.959843,-89.6203864,3600,50900
221.090145,-89.620427,3700,50900
221.220493,-89.6204658,3800,50900
221.350888,-89.6205025,3900,50900
221.481327,-89.6205373,4000,50900
221.611809,-89.6205701,4100,50900
221.742333,-89.620601,4200,50900
221.872898,-89.6206299,4300,50900
222.003502,-89.6206568,4400,50900
222.134144,-89.6206818,4500,50900
